KataID,Language,KataName,NumParticipants,Animal,Path,StartDate,secsInKata,TotalLights,RedLights,GreenLights,AmberLights,SLOC,EditedLines,CCNum,BranchCoverage,StatementCoverage,NumCycles,EndsInGreen,TransitionString
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/buffalo/,2014-04-23 13:05:42 -0700,2462.0,11,4,4,3,67,98,47,0.250000,0.600000,3,true,+{red:0:239.0}+{amber:40:1084.0}+{amber:1:54.0}+{green:1:69.0}+{amber:17:318.0}+{red:3:20.0}+{red:2:44.0}+{green:2:81.0}~{green:4:34.0}+{red:26:489.0}+{green:2:30.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/deer/,2014-04-23 13:05:42 -0700,2407.0,17,5,6,6,75,119,56,1.000000,1.000000,3,true,+{red:0:261.0}+{amber:11:358.0}+{red:7:112.0}+{amber:4:99.0}+{green:1:41.0}~{amber:12:257.0}~{green:8:107.0}~{amber:13:122.0}~{green:4:27.0}~{amber:17:271.0}~{green:4:36.0}+{red:5:101.0}+{red:2:85.0}+{green:2:77.0}+{amber:24:357.0}+{red:2:28.0}+{green:3:68.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/elephant/,2014-04-23 13:05:42 -0700,4018.0,27,6,8,13,85,195,59,1.000000,1.000000,2,true,+{red:0:409.0}+{amber:33:485.0}+{red:3:29.0}+{green:2:14.0}~{amber:16:187.0}~{green:3:40.0}+{red:12:274.0}+{amber:1:154.0}+{amber:1:19.0}+{red:2:13.0}+{amber:7:83.0}+{amber:2:13.0}+{red:4:12.0}+{red:4:56.0}+{green:7:107.0}~{green:4:31.0}~{green:8:162.0}~{green:11:215.0}~{amber:9:107.0}~{amber:20:1200}~{amber:2:14.0}~{amber:5:80.0}~{amber:7:70.0}~{green:3:19.0}~{amber:19:176.0}~{amber:5:20.0}~{green:5:29.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/gorilla/,2014-04-23 13:05:42 -0700,2419.0,12,1,5,6,65,104,45,1.000000,1.000000,1,true,+{red:0:484.0}+{amber:20:292.0}+{amber:2:17.0}+{amber:3:107.0}+{green:3:26.0}~{green:2:30.0}~{amber:33:511.0}~{amber:4:50.0}~{green:6:144.0}~{amber:14:406.0}~{green:2:19.0}~{green:15:333.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/moose/,2014-04-23 13:05:42 -0700,2316.0,11,2,5,4,63,97,46,1.000000,1.000000,2,true,+{red:0:61.0}+{amber:18:1167.0}+{green:1:38.0}~{amber:14:235.0}~{green:4:34.0}+{red:12:147.0}+{amber:2:135.0}+{amber:6:51.0}+{green:11:81.0}~{green:14:293.0}~{green:15:74.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/snake/,2014-04-23 13:05:42 -0700,2262.0,13,2,4,7,37,79,26,1.000000,1.000000,1,false,+{red:0:547.0}+{amber:11:261.0}+{amber:12:177.0}+{green:4:66.0}~{amber:8:130.0}~{green:4:31.0}~{green:2:26.0}~{amber:24:792.0}~{amber:2:16.0}~{amber:4:93.0}~{amber:2:14.0}~{green:4:23.0}~{red:2:86.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/wolf/,2014-04-23 13:05:42 -0700,2446.0,13,4,4,5,50,83,34,1.000000,1.000000,2,true,+{red:0:244.0}+{green:19:514.0}~{amber:14:530.0}~{amber:2:16.0}~{amber:1:45.0}~{amber:2:11.0}~{amber:2:69.0}~{green:7:122.0}~{red:20:423.0}~{green:2:54.0}+{red:7:195.0}+{red:2:36.0}+{green:5:187.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/zebra/,2014-04-23 13:05:42 -0700,2394.0,11,2,3,6,47,69,36,,,2,false,+{red:0:231.0}+{amber:22:852.0}+{amber:2:54.0}+{amber:2:106.0}+{amber:2:28.0}+{green:2:83.0}~{green:8:174.0}~{green:6:92.0}+{red:11:255.0}+{amber:12:507.0}+{amber:2:12.0}
EE4A421174,Java-1.8_JUnit,Phone_Numbers,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4A421174/snake/,2014-03-11 02:39:20 -0700,74.0,3,2,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:8.0}~{red:0:15.0}~{green:2:51.0}
EE50B0CF0E,Java-1.8_JUnit,Roman_Numerals,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/50B0CF0E/raccoon/,2014-04-28 08:52:26 -0700,7891.0,68,20,30,18,108,373,46,1.000000,1.000000,13,true,~{red:0:12.0}~{green:2:26.0}~{amber:17:112.0}~{amber:2:18.0}~{amber:7:89.0}~{amber:2:17.0}~{green:2:29.0}+{red:1:28.0}+{green:8:58.0}+{red:1:18.0}+{amber:13:90.0}+{green:2:15.0}~{green:0:1200}~{amber:17:243.0}~{amber:2:49.0}~{amber:2:43.0}~{green:3:33.0}~{green:1:23.0}+{red:4:43.0}+{green:4:32.0}+{red:3:19.0}+{green:6:31.0}+{red:1:19.0}+{red:6:46.0}+{green:2:27.0}~{green:2:27.0}+{red:1:20.0}+{green:4:47.0}~{green:37:190.0}+{red:3:25.0}+{amber:12:111.0}+{amber:4:40.0}+{red:2:49.0}+{red:2:26.0}+{green:3:32.0}~{green:1:30.0}+{red:1:35.0}+{red:33:81.0}+{amber:2:95.0}+{amber:0:31.0}+{green:18:42.0}~{green:8:50.0}~{red:2:50.0}~{green:2:21.0}+{red:7:169.0}+{red:8:51.0}+{green:6:50.0}+{red:1:35.0}+{green:4:34.0}~{green:1:1200}~{amber:13:286.0}~{amber:2:17.0}~{amber:2:19.0}~{amber:2:31.0}~{amber:16:39.0}~{amber:0:246.0}~{green:2:33.0}~{green:6:290.0}~{green:25:1115.0}+{red:1:27.0}+{green:11:239.0}~{green:6:105.0}+{red:1:22.0}+{green:2:29.0}+{red:1:43.0}+{green:2:62.0}~{green:7:96.0}~{green:2:331.0}
EE51E01315,Java-1.8_JUnit,Game_of_Life,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/51E01315/snake/,2013-12-14 15:07:17 -0800,2482.0,42,20,5,17,29,118,19,1.000000,1.000000,4,true,+{red:0:7.0}+{red:0:23.0}+{green:4:99.0}+{amber:5:145.0}+{amber:2:20.0}+{amber:5:34.0}+{amber:5:48.0}+{amber:2:29.0}+{amber:2:39.0}+{amber:2:30.0}+{amber:6:106.0}+{amber:7:42.0}+{red:4:28.0}+{amber:4:51.0}+{red:4:212.0}+{red:2:34.0}+{amber:2:56.0}+{red:2:24.0}+{red:2:79.0}+{red:0:13.0}+{amber:3:49.0}+{red:2:36.0}+{amber:2:88.0}+{red:4:108.0}+{red:2:18.0}+{red:0:71.0}+{red:2:47.0}+{red:2:36.0}+{green:2:76.0}+{amber:5:53.0}+{red:2:9.0}+{red:0:13.0}+{red:0:18.0}+{red:2:48.0}+{green:2:41.0}~{amber:4:92.0}~{amber:7:69.0}~{green:2:16.0}+{amber:5:274.0}+{red:3:73.0}+{red:2:34.0}+{green:5:94.0}
EE4746A9FA,Java-1.8_JUnit,Recently_Used_List,9,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/4746A9FA/frog/,2014-04-23 13:05:42 -0700,2230.0,11,4,2,5,36,86,26,1.000000,1.000000,2,true,+{red:0:241.0}+{green:18:576.0}+{amber:29:652.0}+{red:1:34.0}+{red:6:102.0}+{amber:14:321.0}+{amber:2:42.0}+{amber:4:59.0}+{amber:4:69.0}+{red:6:54.0}+{green:2:80.0}
EE60F65E4B,Java-1.8_JUnit,Game_of_Life,1,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/60F65E4B/frog/,2013-12-14 09:24:28 -0800,2582.0,31,6,11,14,78,160,55,1.000000,1.000000,5,true,+{red:0:8.0}+{amber:12:262.0}+{amber:17:135.0}+{green:2:17.0}+{amber:7:78.0}+{amber:2:44.0}+{red:4:38.0}+{green:2:25.0}~{amber:9:403.0}~{amber:2:46.0}~{amber:4:56.0}~{amber:2:49.0}~{amber:4:18.0}~{green:2:14.0}+{amber:13:191.0}+{red:1:22.0}+{green:2:90.0}~{amber:7:113.0}~{amber:2:21.0}~{amber:2:22.0}~{amber:2:42.0}~{green:1:28.0}~{green:2:12.0}+{red:11:154.0}+{green:2:13.0}+{red:9:91.0}+{green:2:135.0}~{red:12:248.0}~{green:2:35.0}~{green:11:77.0}~{green:10:95.0}
EE6BC8F641,Java-1.8_JUnit,100_doors,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/6BC8F641/buffalo/,2013-10-03 23:36:47 -0700,821.0,8,5,2,1,32,31,22,1.000000,1.000000,0,true,~{red:0:8.0}~{amber:17:322.0}~{red:1:13.0}~{red:2:29.0}~{red:0:44.0}~{red:3:273.0}~{green:2:14.0}~{green:6:118.0}
EE735AB916,Java-1.8_JUnit,Unsplice,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/735AB916/snake/,2014-02-27 00:50:33 -0800,269.0,10,3,3,4,48,74,28,1.000000,0.000000,0,false,~{red:0:8.0}~{green:2:9.0}~{amber:28:31.0}~{green:0:27.0}~{red:0:37.0}~{amber:2:21.0}~{green:0:43.0}~{amber:30:31.0}~{amber:8:41.0}~{red:4:21.0}
EE916BA536,Java-1.8_JUnit,LCD_Digits,1,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/916BA536/frog/,2012-11-16 01:28:38 -0800,6041.0,41,13,11,17,67,275,53,0.833333,1.000000,4,true,~{red:0:47.0}~{red:0:36.0}~{red:2:12.0}~{green:2:15.0}+{amber:25:1200}+{amber:2:33.0}+{red:8:69.0}+{red:8:54.0}+{green:8:208.0}~{green:8:140.0}+{amber:20:516.0}+{red:2:27.0}+{green:6:69.0}~{green:4:611.0}~{green:12:313.0}+{amber:18:125.0}+{amber:4:86.0}+{red:2:17.0}+{green:5:122.0}~{red:24:283.0}~{green:6:83.0}~{amber:3:139.0}~{amber:2:161.0}~{amber:2:34.0}~{amber:2:16.0}~{green:2:122.0}~{amber:26:435.0}~{amber:22:302.0}~{amber:4:25.0}~{amber:2:28.0}~{amber:2:28.0}~{amber:4:20.0}~{amber:4:22.0}~{green:6:55.0}+{red:11:224.0}+{red:6:134.0}+{red:2:47.0}+{amber:2:86.0}+{red:3:26.0}+{red:2:33.0}+{green:2:38.0}
EE9421458F,Python-unittest,Leap_Years,1,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/9421458F/elephant/,2014-08-08 14:02:57 -0700,121.0,2,2,0,0,12,0,3,,1.0,0,false,~{red:0:27.0}~{red:0:94.0}
EEAB0684B4,Python-unittest,Bowling_Game,1,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/AB0684B4/deer/,2013-03-05 18:05:14 -0800,2561.0,7,1,5,1,57,77,12,,0.9390000000000001,0,true,~{red:0:13.0}~{amber:10:808.0}~{green:1:15.0}~{green:47:1200}~{green:9:292.0}~{green:5:53.0}~{green:5:180.0}
EEB29F6AF7,Java-1.8_JUnit,Leap_Years,1,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/B29F6AF7/elephant/,2014-05-21 10:05:10 -0700,1271.0,3,1,1,1,45,63,28,1.000000,1.000000,1,true,+{red:0:17.0}+{amber:51:1200}+{green:12:54.0}
EEE68939FD,Python-unittest,Fizz_Buzz,6,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/EE/E68939FD/alligator/,2013-10-26 21:56:36 -0700,52.0,2,1,1,0,21,27,5,,1.0,0,true,~{red:0:5.0}~{green:27:47.0}
EF093AA66A,Java-1.8_JUnit,Diversion,3,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/093AA66A/hippo/,2013-10-14 15:43:49 -0700,3367.0,29,9,8,12,18,148,12,0.500000,0.500000,3,true,+{red:0:31.0}+{amber:6:254.0}+{amber:2:19.0}+{amber:4:93.0}+{amber:3:46.0}+{red:2:26.0}+{amber:15:296.0}+{amber:2:25.0}+{red:2:15.0}+{red:6:48.0}+{green:2:23.0}~{amber:15:434.0}~{green:2:17.0}+{amber:6:239.0}+{red:2:16.0}+{amber:3:96.0}+{amber:2:11.0}+{green:2:71.0}+{red:22:115.0}+{red:18:1200}+{red:6:40.0}+{red:2:22.0}+{green:2:23.0}~{green:4:43.0}~{green:2:20.0}~{amber:8:71.0}~{amber:4:25.0}~{green:2:14.0}~{green:2:34.0}
EF289B0071,Java-1.8_JUnit,100_doors,1,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/289B0071/elephant/,2013-09-20 23:06:34 -0700,2243.0,40,15,13,12,76,143,52,0.000000,0.000000,5,true,~{red:0:6.0}~{red:0:56.0}~{red:0:17.0}~{green:2:33.0}+{amber:9:88.0}+{amber:0:44.0}+{amber:2:34.0}+{red:2:27.0}+{red:2:19.0}+{amber:6:64.0}+{red:4:26.0}+{red:2:27.0}+{red:2:21.0}+{red:2:16.0}+{green:2:13.0}+{amber:7:125.0}+{red:3:20.0}+{red:2:29.0}+{green:5:47.0}~{green:5:235.0}~{amber:8:84.0}~{green:4:26.0}~{green:7:55.0}~{green:2:16.0}+{amber:8:318.0}+{red:3:18.0}+{green:1:19.0}~{green:13:104.0}+{red:2:22.0}+{green:5:61.0}~{green:0:23.0}~{green:1:36.0}+{amber:10:246.0}+{amber:3:52.0}+{amber:4:35.0}+{amber:2:24.0}+{red:3:23.0}+{amber:2:24.0}+{red:1:15.0}+{green:7:95.0}
EF30A1E771,Java-1.8_JUnit,Number_Names,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/30A1E771/buffalo/,2012-12-16 06:07:41 -0800,1788.0,6,3,2,1,23,22,14,1.000000,1.000000,1,true,+{red:0:17.0}+{amber:4:512.0}+{red:2:24.0}+{red:2:19.0}+{green:2:16.0}~{green:12:1200}
EF3C235FF6,Java-1.8_JUnit,Anagrams,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/3C235FF6/buffalo/,2013-10-23 11:36:59 -0700,888.0,7,3,1,3,18,28,8,,,2,false,+{red:0:7.0}+{amber:18:663.0}+{green:4:40.0}+{red:1:77.0}+{red:1:49.0}+{amber:2:42.0}+{amber:2:10.0}
EF54905D0B,Java-1.8_JUnit,Mine_Field,1,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/54905D0B/hippo/,2013-10-10 08:47:15 -0700,973.0,4,2,1,1,17,26,12,1.000000,1.000000,1,true,+{red:0:11.0}+{amber:22:843.0}+{red:2:51.0}+{green:2:68.0}
EF55AC1592,Java-1.8_JUnit,Fizz_Buzz,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/55AC1592/alligator/,2014-07-23 10:21:59 -0700,276.0,4,1,2,1,25,31,15,1.000000,1.000000,1,true,+{red:0:5.0}+{amber:27:233.0}+{green:2:16.0}~{green:2:22.0}
EF98603E43,Java-1.8_JUnit,Fizz_Buzz,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/98603E43/wolf/,2014-02-16 19:33:42 -0800,932.0,7,2,5,0,52,49,33,1.000000,0.833333,0,true,~{red:0:40.0}~{green:2:241.0}~{green:19:236.0}~{green:8:61.0}~{red:6:42.0}~{green:8:48.0}~{green:6:264.0}
EFD0018044,Java-1.8_JUnit,LCD_Digits,2,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/D0018044/raccoon/,2014-02-25 09:43:14 -0800,859.0,2,0,2,0,83,0,61,0.000000,0.588235,0,true,~{green:0:843.0}~{green:0:16.0}
EFD0018044,Java-1.8_JUnit,LCD_Digits,2,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/D0018044/snake/,2014-02-25 09:43:14 -0800,2116.0,15,3,8,4,111,109,80,1.000000,1.000000,1,true,~{green:0:9.0}~{amber:13:778.0}~{amber:6:22.0}~{green:8:27.0}~{green:6:180.0}~{amber:19:288.0}~{green:7:113.0}~{green:8:59.0}~{red:14:110.0}~{green:1:74.0}+{amber:1:156.0}+{red:5:69.0}+{green:8:135.0}~{red:12:63.0}~{green:1:33.0}
EFD453D885,Java-1.8_JUnit,Recently_Used_List,3,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/D453D885/moose/,2012-12-17 09:22:24 -0800,5106.0,33,8,10,15,52,104,37,1.000000,1.000000,2,true,~{red:0:12.0}~{green:2:60.0}~{green:0:53.0}~{green:0:3.0}~{green:14:282.0}~{green:2:25.0}~{amber:0:1200}~{amber:6:40.0}~{amber:2:12.0}~{green:0:19.0}~{amber:1:68.0}~{amber:0:1200}~{amber:2:16.0}~{amber:2:56.0}~{amber:0:73.0}~{amber:2:63.0}~{green:2:22.0}+{amber:8:955.0}+{amber:8:79.0}+{amber:4:14.0}+{amber:2:25.0}+{amber:4:19.0}+{red:2:39.0}+{red:0:52.0}+{red:2:44.0}+{red:4:70.0}+{amber:2:47.0}+{red:2:24.0}+{green:2:53.0}~{green:7:88.0}+{red:19:265.0}+{red:2:51.0}+{green:1:77.0}
EFD453D885,Java-1.8_JUnit,Recently_Used_List,3,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/D453D885/wolf/,2012-12-17 09:22:24 -0800,2400,2,2,0,0,18,4,12,1.000000,0.500000,0,false,~{red:0:1200}~{red:4:1200}
EFD4C43385,Java-1.8_JUnit,Count_Coins,2,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/D4C43385/koala/,2014-03-01 15:49:04 -0800,2532.0,11,1,3,7,15,28,10,,,0,false,~{red:0:16.0}~{green:2:32.0}~{green:0:1200}~{amber:6:102.0}~{amber:0:92.0}~{amber:2:82.0}~{amber:8:112.0}~{green:2:40.0}~{amber:8:135.0}~{amber:0:37.0}~{amber:0:684.0}
EFE7C7A2DD,Java-1.8_JUnit,Harry_Potter,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/E7C7A2DD/zebra/,2014-04-11 12:10:52 -0700,9715.0,59,12,20,27,137,395,102,0.937500,0.975610,6,true,~{red:0:9.0}~{green:2:9.0}~{amber:4:29.0}~{green:2:11.0}+{red:12:156.0}+{red:2:54.0}+{green:2:144.0}~{amber:6:109.0}~{amber:3:36.0}~{green:2:10.0}+{red:13:390.0}+{amber:2:23.0}+{green:3:49.0}~{amber:20:583.0}~{amber:2:13.0}~{amber:6:30.0}~{amber:9:55.0}~{amber:4:39.0}~{green:2:17.0}+{amber:10:160.0}+{red:9:50.0}+{amber:50:734.0}+{amber:1:46.0}+{amber:12:228.0}+{amber:2:91.0}+{amber:2:92.0}+{amber:6:57.0}+{green:2:211.0}+{red:12:292.0}+{red:2:21.0}+{green:2:19.0}~{amber:38:1200}~{amber:2:12.0}~{amber:10:112.0}~{amber:4:41.0}~{amber:2:23.0}~{green:2:15.0}+{red:4:311.0}+{amber:7:91.0}+{green:2:9.0}~{green:7:1200}~{green:22:85.0}~{green:4:63.0}~{green:4:58.0}+{red:2:12.0}+{red:2:107.0}+{amber:5:78.0}+{red:2:16.0}+{green:2:20.0}~{amber:30:625.0}~{green:8:83.0}~{amber:6:68.0}~{amber:4:50.0}~{red:2:49.0}~{green:2:161.0}~{green:6:100.0}~{amber:8:129.0}~{green:2:30.0}~{green:0:1200}
EFEC0538BB,Java-1.8_JUnit,100_doors,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/EC0538BB/alligator/,2013-08-07 11:41:07 -0700,1044.0,23,8,4,11,31,82,21,1.000000,1.000000,1,true,~{red:0:12.0}~{green:2:33.0}+{amber:9:139.0}+{amber:6:128.0}+{amber:2:46.0}+{amber:0:5.0}+{amber:2:53.0}+{amber:0:4.0}+{amber:2:6.0}+{amber:2:11.0}+{amber:2:19.0}+{amber:2:24.0}+{red:4:69.0}+{red:9:115.0}+{amber:6:110.0}+{red:2:10.0}+{red:5:61.0}+{red:3:44.0}+{red:9:30.0}+{red:2:19.0}+{green:13:94.0}~{green:0:5.0}~{green:0:7.0}
EFF3012971,Java-1.8_JUnit,Fizz_Buzz,1,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/EF/F3012971/frog/,2014-07-08 09:23:51 -0700,597.0,6,1,4,1,40,43,29,0.000000,0.000000,0,true,~{red:0:19.0}~{green:2:25.0}~{amber:16:306.0}~{green:2:21.0}~{green:11:111.0}~{green:12:115.0}
F012FF3FBD,Java-1.8_JUnit,100_doors,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/12FF3FBD/moose/,2014-07-19 11:59:37 -0700,2798.0,13,5,1,7,32,44,22,1.000000,1.000000,1,false,~{red:0:22.0}~{green:2:84.0}+{amber:4:1143.0}+{amber:19:1200}+{amber:2:13.0}+{amber:2:65.0}+{amber:0:8.0}+{amber:2:22.0}+{red:3:29.0}+{red:2:19.0}+{red:2:61.0}+{amber:4:102.0}+{red:2:30.0}
F020ED6131,Python-unittest,Prime_Factors,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/20ED6131/gorilla/,2014-01-11 14:27:23 -0800,3245.0,20,7,9,4,33,108,6,,0.5710000000000001,0,false,~{red:0:9.0}~{green:2:116.0}~{red:2:24.0}~{green:2:11.0}~{amber:5:390.0}~{amber:6:150.0}~{green:5:19.0}~{green:5:62.0}~{red:2:73.0}~{amber:11:562.0}~{green:2:14.0}~{red:11:149.0}~{green:4:178.0}~{green:3:63.0}~{green:3:74.0}~{green:3:92.0}~{red:3:62.0}~{amber:14:528.0}~{red:14:168.0}~{red:11:501.0}
F02577188D,Java-1.8_JUnit,Print_Diamond,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/2577188D/lion/,2013-06-11 09:09:09 -0700,3565.0,38,15,14,9,124,255,75,1.000000,1.000000,6,true,+{red:0:16.0}+{amber:16:245.0}+{green:4:46.0}+{red:7:76.0}+{amber:7:145.0}+{amber:2:11.0}+{amber:0:89.0}+{green:2:15.0}+{red:6:44.0}+{green:4:117.0}~{amber:37:188.0}~{green:1:23.0}~{green:9:44.0}~{amber:6:712.0}~{green:4:152.0}+{red:6:75.0}+{red:8:133.0}+{red:4:72.0}+{red:2:41.0}+{red:0:39.0}+{red:2:114.0}+{green:2:15.0}+{red:6:59.0}+{red:15:157.0}+{red:8:104.0}+{green:6:145.0}~{red:6:52.0}~{green:2:10.0}~{green:8:54.0}+{amber:29:274.0}+{red:2:16.0}+{red:2:33.0}+{green:4:81.0}~{amber:10:94.0}~{amber:4:12.0}~{green:2:16.0}~{green:20:36.0}~{green:2:10.0}
F03A71EBB5,Java-1.8_JUnit,Anagrams,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/3A71EBB5/moose/,2014-05-12 14:53:17 -0700,1333.0,8,1,0,7,15,54,,,,1,false,+{red:0:23.0}+{amber:16:373.0}+{amber:2:24.0}+{amber:2:239.0}+{amber:6:231.0}+{amber:2:27.0}+{amber:2:26.0}+{amber:24:390.0}
F05AE08478,Java-1.8_JUnit,Fizz_Buzz,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/5AE08478/gorilla/,2012-12-16 16:17:38 -0800,828.0,20,8,9,3,47,89,33,1.000000,1.000000,6,true,+{red:0:6.0}+{red:19:190.0}+{red:2:18.0}+{green:2:6.0}+{red:7:55.0}+{green:2:10.0}+{amber:7:49.0}+{amber:4:23.0}+{amber:2:20.0}+{red:8:23.0}+{green:2:40.0}+{red:7:47.0}+{green:2:28.0}+{red:9:62.0}+{green:1:21.0}~{green:7:46.0}~{green:6:80.0}+{red:1:13.0}+{green:1:31.0}~{green:0:60.0}
F05B27DBBB,Java-1.8_JUnit,Phone_Numbers,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/5B27DBBB/alligator/,2014-06-19 10:59:43 -0700,39.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:17.0}~{red:0:22.0}
F073DE0232,Java-1.8_JUnit,Calc_Stats,5,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/73DE0232/alligator/,2013-09-02 15:16:44 -0700,1667.0,14,3,6,5,55,84,41,1.000000,1.000000,2,true,+{red:0:54.0}+{amber:25:689.0}+{amber:1:47.0}+{amber:2:40.0}+{red:2:28.0}+{amber:18:337.0}+{amber:2:21.0}+{green:4:32.0}~{green:4:96.0}~{green:7:58.0}~{green:4:44.0}+{red:10:146.0}+{green:2:31.0}~{green:3:44.0}
F073DE0232,Java-1.8_JUnit,Calc_Stats,5,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/73DE0232/cheetah/,2013-09-02 15:16:44 -0700,1504.0,24,6,11,7,82,123,57,1.000000,1.000000,2,true,+{red:0:43.0}+{amber:24:372.0}+{amber:2:11.0}+{amber:2:38.0}+{amber:1:16.0}+{green:2:32.0}~{red:5:48.0}~{green:3:44.0}~{amber:15:101.0}~{green:2:13.0}~{red:4:40.0}~{green:2:25.0}~{green:4:31.0}~{green:7:219.0}~{green:12:107.0}~{red:7:33.0}~{green:2:57.0}~{amber:2:45.0}~{green:2:8.0}+{amber:3:38.0}+{red:1:18.0}+{green:12:109.0}~{red:5:37.0}~{green:4:19.0}
F073DE0232,Java-1.8_JUnit,Calc_Stats,5,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/73DE0232/deer/,2013-09-02 15:16:44 -0700,1637.0,13,5,5,3,44,84,31,1.000000,1.000000,3,true,+{red:0:71.0}+{amber:20:631.0}+{amber:2:18.0}+{green:6:83.0}~{red:7:168.0}~{green:2:11.0}+{amber:10:52.0}+{red:5:55.0}+{green:7:95.0}+{red:8:206.0}+{red:3:97.0}+{green:2:54.0}~{green:12:96.0}
F073DE0232,Java-1.8_JUnit,Calc_Stats,5,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/73DE0232/gorilla/,2013-09-02 15:16:44 -0700,1650.0,14,3,4,7,55,106,35,,,3,false,+{red:0:37.0}+{amber:17:259.0}+{amber:2:10.0}+{green:4:31.0}+{amber:11:360.0}+{amber:2:19.0}+{amber:2:56.0}+{red:3:37.0}+{green:2:85.0}+{red:20:231.0}+{green:9:75.0}~{amber:13:152.0}~{green:7:94.0}~{amber:14:204.0}
F073DE0232,Java-1.8_JUnit,Calc_Stats,5,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/F0/73DE0232/koala/,2013-09-02 15:16:44 -0700,5035.0,35,11,19,5,83,294,54,0.000000,0.000000,3,true,+{red:0:108.0}+{amber:27:454.0}+{amber:10:924.0}+{red:24:1200}+{amber:27:151.0}+{green:4:21.0}~{green:14:38.0}~{green:28:53.0}~{green:8:95.0}~{green:13:51.0}~{green:9:38.0}~{green:9:40.0}~{red:2:9.0}~{red:2:19.0}~{red:2:12.0}~{red:6:21.0}~{green:2:7.0}~{green:26:74.0}~{green:1:7.0}~{green:2:18.0}+{red:12:493.0}+{amber:7:40.0}+{red:4:16.0}+{green:3:128.0}~{green:5:42.0}~{green:5:30.0}~{amber:5:35.0}~{green:2:8.0}+{red:5:31.0}+{green:12:64.0}~{green:7:32.0}~{red:5:9.0}~{green:2:12.0}~{red:2:727.0}~{green:2:28.0}
