KataID|Language|KataName|NumParticipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|SLOC|EditedLines|TotalTests|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles|TDDScore
EAE4556E9D|Python-unittest|Yatzy_Cutdown|11|frog|/Users/hughryan/Developer/cyberdojo/katas/EA/E4556E9D/frog/|2014-06-18 11:19:15 -0700|5167.0|43|8|21|14|76|264|13|75|NA|1.0|7|true|+{red:0:0}+{green:2:34.0}+{amber:24:0}+{amber:4:72.0}+{amber:2:22.0}+{amber:1:105.0}+{amber:2:19.0}+{amber:10:118.0}+{red:2:162.0}+{green:12:172.0}~{green:2:90.0}~{green:6:224.0}+{amber:2:89.0}+{red:1:42.0}+{green:4:72.0}~{amber:13:561.0}~{green:6:44.0}~{amber:7:571.0}~{amber:2:22.0}~{amber:2:24.0}~{amber:2:101.0}~{green:6:94.0}~{green:17:505.0}+{red:10:130.0}+{green:2:20.0}~{green:8:88.0}~{green:3:56.0}~{green:3:34.0}~{green:4:38.0}~{amber:7:214.0}~{green:2:24.0}~{green:6:56.0}~{green:5:54.0}+{red:22:329.0}+{green:8:120.0}~{amber:3:83.0}~{green:4:21.0}+{red:24:429.0}+{red:7:22.0}+{green:8:85.0}+{red:4:161.0}+{green:2:14.0}~{green:3:46.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"green","edits":2,"time":34.0}],"totalEdits":2,"totalTime":34.0},{"lights":[{"color":"amber","edits":24,"time":0},{"color":"amber","edits":4,"time":72.0},{"color":"amber","edits":2,"time":22.0},{"color":"amber","edits":1,"time":105.0},{"color":"amber","edits":2,"time":19.0},{"color":"amber","edits":10,"time":118.0},{"color":"red","edits":2,"time":162.0},{"color":"green","edits":12,"time":172.0}],"totalEdits":57,"totalTime":670.0},{"lights":[{"color":"amber","edits":2,"time":89.0},{"color":"red","edits":1,"time":42.0},{"color":"green","edits":4,"time":72.0}],"totalEdits":7,"totalTime":203.0},{"lights":[{"color":"red","edits":10,"time":130.0},{"color":"green","edits":2,"time":20.0}],"totalEdits":12,"totalTime":150.0},{"lights":[{"color":"red","edits":22,"time":329.0},{"color":"green","edits":8,"time":120.0}],"totalEdits":30,"totalTime":449.0},{"lights":[{"color":"red","edits":24,"time":429.0},{"color":"red","edits":7,"time":22.0},{"color":"green","edits":8,"time":85.0}],"totalEdits":39,"totalTime":536.0},{"lights":[{"color":"red","edits":4,"time":161.0},{"color":"green","edits":2,"time":14.0}],"totalEdits":6,"totalTime":175.0}]|38.87886561269019
EAE4556E9D|Python-unittest|Yatzy_Cutdown|11|gorilla|/Users/hughryan/Developer/cyberdojo/katas/EA/E4556E9D/gorilla/|2014-06-18 11:19:15 -0700|6853.0|50|7|23|20|82|309|25|3|NA|0.667|6|true|+{red:0:0}+{amber:15:846.0}+{green:26:935.0}~{red:2:12.0}~{amber:5:141.0}~{amber:2:24.0}~{amber:4:118.0}~{amber:2:64.0}~{amber:5:76.0}~{green:2:14.0}~{amber:9:236.0}~{green:13:384.0}+{red:10:515.0}+{amber:2:25.0}+{amber:2:29.0}+{amber:3:159.0}+{amber:2:83.0}+{amber:1:64.0}+{amber:5:42.0}+{amber:2:30.0}+{amber:2:46.0}+{amber:4:54.0}+{amber:2:13.0}+{green:2:16.0}+{red:9:221.0}+{green:10:320.0}+{red:10:220.0}+{green:2:46.0}~{amber:8:96.0}~{amber:2:39.0}~{green:2:19.0}~{green:8:193.0}+{red:8:74.0}+{green:2:9.0}~{green:11:391.0}~{green:6:135.0}~{green:6:48.0}~{green:6:71.0}~{green:7:196.0}+{amber:3:57.0}+{red:14:94.0}+{green:2:34.0}~{green:21:125.0}~{green:3:28.0}~{green:16:232.0}~{green:6:50.0}~{green:6:56.0}~{green:6:60.0}~{green:6:65.0}~{green:7:48.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"amber","edits":15,"time":846.0},{"color":"green","edits":26,"time":935.0}],"totalEdits":41,"totalTime":1781.0},{"lights":[{"color":"red","edits":10,"time":515.0},{"color":"amber","edits":2,"time":25.0},{"color":"amber","edits":2,"time":29.0},{"color":"amber","edits":3,"time":159.0},{"color":"amber","edits":2,"time":83.0},{"color":"amber","edits":1,"time":64.0},{"color":"amber","edits":5,"time":42.0},{"color":"amber","edits":2,"time":30.0},{"color":"amber","edits":2,"time":46.0},{"color":"amber","edits":4,"time":54.0},{"color":"amber","edits":2,"time":13.0},{"color":"green","edits":2,"time":16.0}],"totalEdits":37,"totalTime":1076.0},{"lights":[{"color":"red","edits":9,"time":221.0},{"color":"green","edits":10,"time":320.0}],"totalEdits":19,"totalTime":541.0},{"lights":[{"color":"red","edits":10,"time":220.0},{"color":"green","edits":2,"time":46.0}],"totalEdits":12,"totalTime":266.0},{"lights":[{"color":"red","edits":8,"time":74.0},{"color":"green","edits":2,"time":9.0}],"totalEdits":10,"totalTime":83.0},{"lights":[{"color":"amber","edits":3,"time":57.0},{"color":"red","edits":14,"time":94.0},{"color":"green","edits":2,"time":34.0}],"totalEdits":19,"totalTime":185.0}]|76.65916228363542
EAE4556E9D|Python-unittest|Yatzy_Cutdown|11|hippo|/Users/hughryan/Developer/cyberdojo/katas/EA/E4556E9D/hippo/|2014-06-18 11:19:15 -0700|3937.0|46|12|9|25|47|230|7|27|NA|0.769|4|true|+{red:0:0}+{amber:13:398.0}+{amber:11:248.0}+{red:8:23.0}+{red:0:4.0}+{red:2:23.0}+{red:10:36.0}+{red:2:110.0}+{red:0:78.0}+{red:9:49.0}+{green:0:549.0}~{amber:5:346.0}~{green:2:15.0}~{red:5:28.0}~{green:2:27.0}+{red:5:70.0}+{amber:13:0}+{amber:2:19.0}+{amber:4:15.0}+{amber:1:17.0}+{amber:0:23.0}+{amber:7:37.0}+{amber:0:20.0}+{amber:2:36.0}+{amber:1:25.0}+{amber:7:62.0}+{amber:3:21.0}+{amber:8:95.0}+{green:19:195.0}~{green:6:72.0}~{amber:4:28.0}~{green:2:18.0}~{amber:2:19.0}~{green:2:12.0}+{red:9:84.0}+{green:2:15.0}+{red:20:155.0}+{amber:20:803.0}+{amber:2:13.0}+{amber:2:12.0}+{amber:2:36.0}+{amber:2:15.0}+{amber:2:18.0}+{amber:2:25.0}+{amber:6:22.0}+{green:4:21.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"amber","edits":13,"time":398.0},{"color":"amber","edits":11,"time":248.0},{"color":"red","edits":8,"time":23.0},{"color":"red","edits":0,"time":4.0},{"color":"red","edits":2,"time":23.0},{"color":"red","edits":10,"time":36.0},{"color":"red","edits":2,"time":110.0},{"color":"red","edits":0,"time":78.0},{"color":"red","edits":9,"time":49.0},{"color":"green","edits":0,"time":549.0}],"totalEdits":55,"totalTime":1518.0},{"lights":[{"color":"red","edits":5,"time":70.0},{"color":"amber","edits":13,"time":0},{"color":"amber","edits":2,"time":19.0},{"color":"amber","edits":4,"time":15.0},{"color":"amber","edits":1,"time":17.0},{"color":"amber","edits":0,"time":23.0},{"color":"amber","edits":7,"time":37.0},{"color":"amber","edits":0,"time":20.0},{"color":"amber","edits":2,"time":36.0},{"color":"amber","edits":1,"time":25.0},{"color":"amber","edits":7,"time":62.0},{"color":"amber","edits":3,"time":21.0},{"color":"amber","edits":8,"time":95.0},{"color":"green","edits":19,"time":195.0}],"totalEdits":72,"totalTime":635.0},{"lights":[{"color":"red","edits":9,"time":84.0},{"color":"green","edits":2,"time":15.0}],"totalEdits":11,"totalTime":99.0},{"lights":[{"color":"red","edits":20,"time":155.0},{"color":"amber","edits":20,"time":803.0},{"color":"amber","edits":2,"time":13.0},{"color":"amber","edits":2,"time":12.0},{"color":"amber","edits":2,"time":36.0},{"color":"amber","edits":2,"time":15.0},{"color":"amber","edits":2,"time":18.0},{"color":"amber","edits":2,"time":25.0},{"color":"amber","edits":6,"time":22.0},{"color":"green","edits":4,"time":21.0}],"totalEdits":62,"totalTime":1120.0}]|40.70025540833561
EAE4556E9D|Python-unittest|Yatzy_Cutdown|11|koala|/Users/hughryan/Developer/cyberdojo/katas/EA/E4556E9D/koala/|2014-06-18 11:19:15 -0700|1282.0|18|7|8|3|32|53|6|7|NA|1.0|3|false|+{red:0:0}+{red:0:204.0}+{amber:2:375.0}+{red:2:29.0}+{red:2:18.0}+{green:2:16.0}~{green:3:76.0}~{amber:5:38.0}~{amber:2:14.0}~{green:2:79.0}~{green:3:64.0}~{green:3:42.0}+{red:2:17.0}+{green:4:0}~{green:8:101.0}+{red:2:14.0}+{green:6:47.0}~{red:5:148.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"red","edits":0,"time":204.0},{"color":"amber","edits":2,"time":375.0},{"color":"red","edits":2,"time":29.0},{"color":"red","edits":2,"time":18.0},{"color":"green","edits":2,"time":16.0}],"totalEdits":8,"totalTime":642.0},{"lights":[{"color":"red","edits":2,"time":17.0},{"color":"green","edits":4,"time":0}],"totalEdits":6,"totalTime":17.0},{"lights":[{"color":"red","edits":2,"time":14.0},{"color":"green","edits":6,"time":47.0}],"totalEdits":8,"totalTime":61.0}]|35.476733780760625
EAE4556E9D|Python-unittest|Yatzy_Cutdown|11|moose|/Users/hughryan/Developer/cyberdojo/katas/EA/E4556E9D/moose/|2014-06-18 11:19:15 -0700|8280.0|70|40|21|9|86|358|11|42|NA|0.92|13|true|+{red:0:0}+{green:15:610.0}+{red:10:458.0}+{green:2:12.0}+{red:19:466.0}+{green:2:9.0}~{red:7:72.0}~{green:2:8.0}+{amber:12:441.0}+{red:11:95.0}+{green:2:21.0}+{red:2:8.0}+{amber:14:298.0}+{amber:10:28.0}+{amber:10:31.0}+{amber:12:153.0}+{red:0:20.0}+{green:2:25.0}~{green:4:391.0}+{red:2:9.0}+{red:2:9.0}+{red:19:1019.0}+{green:2:21.0}~{green:8:327.0}~{red:11:211.0}~{red:5:69.0}~{red:2:28.0}~{red:2:20.0}~{amber:2:21.0}~{red:2:48.0}~{amber:4:46.0}~{red:2:13.0}~{amber:4:53.0}~{red:5:151.0}~{amber:2:30.0}~{red:2:23.0}~{red:2:11.0}~{green:6:182.0}~{green:3:54.0}~{red:2:28.0}~{red:2:11.0}~{red:2:24.0}~{green:2:15.0}+{red:7:185.0}+{red:2:28.0}+{red:6:147.0}+{red:1:23.0}+{red:2:13.0}+{green:3:142.0}~{green:2:22.0}+{red:10:113.0}+{green:2:15.0}~{green:2:13.0}+{red:4:480.0}+{red:7:602.0}+{red:2:22.0}+{green:2:16.0}+{red:7:146.0}+{red:8:43.0}+{red:2:14.0}+{green:2:8.0}+{red:2:18.0}+{red:15:78.0}+{red:2:13.0}+{green:2:10.0}+{red:11:161.0}+{red:2:69.0}+{green:2:9.0}+{red:18:302.0}+{green:2:19.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"green","edits":15,"time":610.0}],"totalEdits":15,"totalTime":610.0},{"lights":[{"color":"red","edits":10,"time":458.0},{"color":"green","edits":2,"time":12.0}],"totalEdits":12,"totalTime":470.0},{"lights":[{"color":"red","edits":19,"time":466.0},{"color":"green","edits":2,"time":9.0}],"totalEdits":21,"totalTime":475.0},{"lights":[{"color":"amber","edits":12,"time":441.0},{"color":"red","edits":11,"time":95.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":25,"totalTime":557.0},{"lights":[{"color":"red","edits":2,"time":8.0},{"color":"amber","edits":14,"time":298.0},{"color":"amber","edits":10,"time":28.0},{"color":"amber","edits":10,"time":31.0},{"color":"amber","edits":12,"time":153.0},{"color":"red","edits":0,"time":20.0},{"color":"green","edits":2,"time":25.0}],"totalEdits":50,"totalTime":563.0},{"lights":[{"color":"red","edits":2,"time":9.0},{"color":"red","edits":2,"time":9.0},{"color":"red","edits":19,"time":1019.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":25,"totalTime":1058.0},{"lights":[{"color":"red","edits":7,"time":185.0},{"color":"red","edits":2,"time":28.0},{"color":"red","edits":6,"time":147.0},{"color":"red","edits":1,"time":23.0},{"color":"red","edits":2,"time":13.0},{"color":"green","edits":3,"time":142.0}],"totalEdits":21,"totalTime":538.0},{"lights":[{"color":"red","edits":10,"time":113.0},{"color":"green","edits":2,"time":15.0}],"totalEdits":12,"totalTime":128.0},{"lights":[{"color":"red","edits":4,"time":480.0},{"color":"red","edits":7,"time":602.0},{"color":"red","edits":2,"time":22.0},{"color":"green","edits":2,"time":16.0}],"totalEdits":15,"totalTime":1120.0},{"lights":[{"color":"red","edits":7,"time":146.0},{"color":"red","edits":8,"time":43.0},{"color":"red","edits":2,"time":14.0},{"color":"green","edits":2,"time":8.0}],"totalEdits":19,"totalTime":211.0},{"lights":[{"color":"red","edits":2,"time":18.0},{"color":"red","edits":15,"time":78.0},{"color":"red","edits":2,"time":13.0},{"color":"green","edits":2,"time":10.0}],"totalEdits":21,"totalTime":119.0},{"lights":[{"color":"red","edits":11,"time":161.0},{"color":"red","edits":2,"time":69.0},{"color":"green","edits":2,"time":9.0}],"totalEdits":15,"totalTime":239.0},{"lights":[{"color":"red","edits":18,"time":302.0},{"color":"green","edits":2,"time":19.0}],"totalEdits":20,"totalTime":321.0}]|44.726339130848814
EAE4556E9D|Python-unittest|Yatzy_Cutdown|11|wolf|/Users/hughryan/Developer/cyberdojo/katas/EA/E4556E9D/wolf/|2014-06-18 11:19:15 -0700|7179.0|59|22|13|24|193|494|19|58|NA|0.902|7|true|+{red:0:0}+{amber:55:0}+{red:7:63.0}+{red:2:34.0}+{red:0:29.0}+{green:2:40.0}~{green:1:24.0}+{red:2:24.0}+{red:6:84.0}+{amber:14:500.0}+{amber:2:31.0}+{amber:2:39.0}+{amber:2:17.0}+{amber:2:17.0}+{amber:4:88.0}+{green:2:50.0}+{amber:26:126.0}+{amber:2:14.0}+{amber:2:29.0}+{red:16:24.0}+{red:2:48.0}+{red:2:37.0}+{green:2:22.0}+{amber:26:902.0}+{amber:2:33.0}+{amber:2:10.0}+{amber:2:46.0}+{red:13:56.0}+{red:12:96.0}+{red:2:93.0}+{amber:3:55.0}+{red:2:11.0}+{red:2:121.0}+{amber:60:614.0}+{amber:12:24.0}+{amber:12:86.0}+{amber:2:105.0}+{amber:3:43.0}+{red:2:84.0}+{red:1:33.0}+{red:4:48.0}+{green:2:284.0}~{green:2:54.0}+{red:2:41.0}+{red:8:269.0}+{red:0:401.0}+{green:14:296.0}~{green:5:47.0}+{red:32:643.0}+{green:6:28.0}~{amber:28:268.0}~{green:2:21.0}~{green:4:71.0}~{amber:47:618.0}~{amber:2:15.0}~{amber:2:13.0}~{green:2:11.0}+{red:17:244.0}+{green:2:55.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"amber","edits":55,"time":0},{"color":"red","edits":7,"time":63.0},{"color":"red","edits":2,"time":34.0},{"color":"red","edits":0,"time":29.0},{"color":"green","edits":2,"time":40.0}],"totalEdits":66,"totalTime":166.0},{"lights":[{"color":"red","edits":2,"time":24.0},{"color":"red","edits":6,"time":84.0},{"color":"amber","edits":14,"time":500.0},{"color":"amber","edits":2,"time":31.0},{"color":"amber","edits":2,"time":39.0},{"color":"amber","edits":2,"time":17.0},{"color":"amber","edits":2,"time":17.0},{"color":"amber","edits":4,"time":88.0},{"color":"green","edits":2,"time":50.0}],"totalEdits":36,"totalTime":850.0},{"lights":[{"color":"amber","edits":26,"time":126.0},{"color":"amber","edits":2,"time":14.0},{"color":"amber","edits":2,"time":29.0},{"color":"red","edits":16,"time":24.0},{"color":"red","edits":2,"time":48.0},{"color":"red","edits":2,"time":37.0},{"color":"green","edits":2,"time":22.0}],"totalEdits":52,"totalTime":300.0},{"lights":[{"color":"amber","edits":26,"time":902.0},{"color":"amber","edits":2,"time":33.0},{"color":"amber","edits":2,"time":10.0},{"color":"amber","edits":2,"time":46.0},{"color":"red","edits":13,"time":56.0},{"color":"red","edits":12,"time":96.0},{"color":"red","edits":2,"time":93.0},{"color":"amber","edits":3,"time":55.0},{"color":"red","edits":2,"time":11.0},{"color":"red","edits":2,"time":121.0},{"color":"amber","edits":60,"time":614.0},{"color":"amber","edits":12,"time":24.0},{"color":"amber","edits":12,"time":86.0},{"color":"amber","edits":2,"time":105.0},{"color":"amber","edits":3,"time":43.0},{"color":"red","edits":2,"time":84.0},{"color":"red","edits":1,"time":33.0},{"color":"red","edits":4,"time":48.0},{"color":"green","edits":2,"time":284.0}],"totalEdits":164,"totalTime":2744.0},{"lights":[{"color":"red","edits":2,"time":41.0},{"color":"red","edits":8,"time":269.0},{"color":"red","edits":0,"time":401.0},{"color":"green","edits":14,"time":296.0}],"totalEdits":24,"totalTime":1007.0},{"lights":[{"color":"red","edits":32,"time":643.0},{"color":"green","edits":6,"time":28.0}],"totalEdits":38,"totalTime":671.0},{"lights":[{"color":"red","edits":17,"time":244.0},{"color":"green","edits":2,"time":55.0}],"totalEdits":19,"totalTime":299.0}]|59.14111455840334
EAE8C67222|Java-1.8_JUnit|Prime_Factors|1|cheetah|/Users/hughryan/Developer/cyberdojo/katas/EA/E8C67222/cheetah/|2014-02-18 08:00:27 -0800|130.0|3|2|1|0|10|3|1|NA|1.000000|1.000000|1|true|+{red:0:16.0}+{red:1:61.0}+{green:2:53.0}|[{"lights":[{"color":"red","edits":0,"time":16.0},{"color":"red","edits":1,"time":61.0},{"color":"green","edits":2,"time":53.0}],"totalEdits":3,"totalTime":130.0}]|62.4
EAEA96B94E|Java-1.8_JUnit|Roman_Numerals|1|snake|/Users/hughryan/Developer/cyberdojo/katas/EA/EA96B94E/snake/|2014-04-07 09:15:38 -0700|264.0|5|2|1|2|10|23|1|NA|1.000000|1.000000|1|true|+{red:0:10.0}+{amber:11:178.0}+{amber:8:42.0}+{red:2:21.0}+{green:2:13.0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"amber","edits":11,"time":178.0},{"color":"amber","edits":8,"time":42.0},{"color":"red","edits":2,"time":21.0},{"color":"green","edits":2,"time":13.0}],"totalEdits":23,"totalTime":264.0}]|54.96410256410257
EB10DE243F|Java-1.8_JUnit|Harry_Potter|2|buffalo|/Users/hughryan/Developer/cyberdojo/katas/EB/10DE243F/buffalo/|2014-06-12 06:56:15 -0700|4686.0|25|8|11|6|58|166|6|NA|0.333333|0.700000|5|false|+{red:0:261.0}+{amber:11:995.0}+{amber:7:86.0}+{green:2:21.0}~{amber:8:0}~{amber:8:168.0}~{green:2:16.0}~{amber:8:375.0}~{green:4:35.0}+{red:6:48.0}+{green:4:159.0}~{green:13:86.0}+{amber:8:76.0}+{red:4:42.0}+{green:14:116.0}~{green:12:63.0}~{green:11:88.0}~{green:13:0}+{red:1:90.0}+{green:4:1019.0}+{red:8:37.0}+{green:2:28.0}~{red:8:680.0}~{red:4:143.0}~{red:4:54.0}|[{"lights":[{"color":"red","edits":0,"time":261.0},{"color":"amber","edits":11,"time":995.0},{"color":"amber","edits":7,"time":86.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":20,"totalTime":1363.0},{"lights":[{"color":"red","edits":6,"time":48.0},{"color":"green","edits":4,"time":159.0}],"totalEdits":10,"totalTime":207.0},{"lights":[{"color":"amber","edits":8,"time":76.0},{"color":"red","edits":4,"time":42.0},{"color":"green","edits":14,"time":116.0}],"totalEdits":26,"totalTime":234.0},{"lights":[{"color":"red","edits":1,"time":90.0},{"color":"green","edits":4,"time":1019.0}],"totalEdits":5,"totalTime":1109.0},{"lights":[{"color":"red","edits":8,"time":37.0},{"color":"green","edits":2,"time":28.0}],"totalEdits":10,"totalTime":65.0}]|45.40482393723772
EB137D389D|Java-1.8_JUnit|Anagrams|1|koala|/Users/hughryan/Developer/cyberdojo/katas/EB/137D389D/koala/|2014-07-31 10:57:42 -0700|114.0|3|1|1|1|73|126|7|NA|1.000000|1.000000|1|true|+{red:0:5.0}+{amber:122:59.0}+{green:4:50.0}|[{"lights":[{"color":"red","edits":0,"time":5.0},{"color":"amber","edits":122,"time":59.0},{"color":"green","edits":4,"time":50.0}],"totalEdits":126,"totalTime":114.0}]|166.24696673189825
EB1A031906|Java-1.8_JUnit|Roman_Numerals|1|wolf|/Users/hughryan/Developer/cyberdojo/katas/EB/1A031906/wolf/|2014-08-09 14:56:48 -0700|2144.0|27|14|7|6|46|142|7|NA|1.000000|1.000000|7|true|+{red:0:9.0}+{amber:4:49.0}+{red:2:11.0}+{amber:7:110.0}+{amber:1:24.0}+{green:6:67.0}+{red:10:120.0}+{amber:5:131.0}+{red:2:18.0}+{green:2:17.0}+{red:8:66.0}+{green:13:180.0}+{amber:7:81.0}+{red:2:12.0}+{red:12:123.0}+{red:2:44.0}+{red:8:119.0}+{red:6:152.0}+{red:4:154.0}+{green:2:25.0}+{amber:6:83.0}+{red:3:26.0}+{green:7:75.0}+{red:7:54.0}+{green:2:38.0}+{red:6:37.0}+{green:8:319.0}|[{"lights":[{"color":"red","edits":0,"time":9.0},{"color":"amber","edits":4,"time":49.0},{"color":"red","edits":2,"time":11.0},{"color":"amber","edits":7,"time":110.0},{"color":"amber","edits":1,"time":24.0},{"color":"green","edits":6,"time":67.0}],"totalEdits":20,"totalTime":270.0},{"lights":[{"color":"red","edits":10,"time":120.0},{"color":"amber","edits":5,"time":131.0},{"color":"red","edits":2,"time":18.0},{"color":"green","edits":2,"time":17.0}],"totalEdits":19,"totalTime":286.0},{"lights":[{"color":"red","edits":8,"time":66.0},{"color":"green","edits":13,"time":180.0}],"totalEdits":21,"totalTime":246.0},{"lights":[{"color":"amber","edits":7,"time":81.0},{"color":"red","edits":2,"time":12.0},{"color":"red","edits":12,"time":123.0},{"color":"red","edits":2,"time":44.0},{"color":"red","edits":8,"time":119.0},{"color":"red","edits":6,"time":152.0},{"color":"red","edits":4,"time":154.0},{"color":"green","edits":2,"time":25.0}],"totalEdits":43,"totalTime":710.0},{"lights":[{"color":"amber","edits":6,"time":83.0},{"color":"red","edits":3,"time":26.0},{"color":"green","edits":7,"time":75.0}],"totalEdits":16,"totalTime":184.0},{"lights":[{"color":"red","edits":7,"time":54.0},{"color":"green","edits":2,"time":38.0}],"totalEdits":9,"totalTime":92.0},{"lights":[{"color":"red","edits":6,"time":37.0},{"color":"green","edits":8,"time":319.0}],"totalEdits":14,"totalTime":356.0}]|50.94060904250194
EB20B79517|Java-1.8_JUnit|100_doors|1|moose|/Users/hughryan/Developer/cyberdojo/katas/EB/20B79517/moose/|2014-05-27 13:36:10 -0700|84.0|2|2|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:24.0}~{red:0:60.0}|[]|40.0
EB35619724|Python-unittest|Fizz_Buzz|2|alligator|/Users/hughryan/Developer/cyberdojo/katas/EB/35619724/alligator/|2013-02-02 00:21:45 -0800|921.0|12|6|4|2|29|63|0|0|NA|1.0|1|true|+{red:0:23.0}+{red:0:37.0}+{red:0:230.0}+{amber:13:143.0}+{red:2:32.0}+{red:5:49.0}+{amber:5:58.0}+{red:2:50.0}+{green:8:136.0}~{green:0:40.0}~{green:22:75.0}~{green:6:48.0}|[{"lights":[{"color":"red","edits":0,"time":23.0},{"color":"red","edits":0,"time":37.0},{"color":"red","edits":0,"time":230.0},{"color":"amber","edits":13,"time":143.0},{"color":"red","edits":2,"time":32.0},{"color":"red","edits":5,"time":49.0},{"color":"amber","edits":5,"time":58.0},{"color":"red","edits":2,"time":50.0},{"color":"green","edits":8,"time":136.0}],"totalEdits":35,"totalTime":758.0}]|45.5147799837455
EB472BA1C2|Java-1.8_JUnit|Fizz_Buzz|1|deer|/Users/hughryan/Developer/cyberdojo/katas/EB/472BA1C2/deer/|2014-03-09 03:35:01 -0700|2612.0|57|9|11|37|35|266|4|NA|1.000000|1.000000|2|true|+{red:0:73.0}+{amber:21:420.0}+{amber:2:29.0}+{amber:6:31.0}+{amber:2:52.0}+{amber:4:30.0}+{amber:4:78.0}+{amber:2:68.0}+{amber:0:12.0}+{amber:6:41.0}+{amber:2:42.0}+{red:3:54.0}+{amber:2:117.0}+{amber:5:181.0}+{amber:5:38.0}+{red:2:23.0}+{amber:7:123.0}+{amber:0:29.0}+{amber:12:-3477.0}+{amber:8:176.0}+{amber:4:133.0}+{amber:4:39.0}+{amber:7:64.0}+{amber:2:17.0}+{amber:2:92.0}+{amber:0:23.0}+{amber:6:68.0}+{amber:6:70.0}+{amber:4:73.0}+{amber:2:36.0}+{red:2:140.0}+{green:6:274.0}~{amber:6:80.0}~{green:2:16.0}~{amber:4:170.0}~{amber:2:32.0}~{amber:2:13.0}~{green:6:31.0}~{green:2:88.0}~{green:2:53.0}~{green:8:216.0}~{amber:15:689.0}~{amber:8:161.0}~{amber:2:46.0}~{green:3:50.0}+{amber:5:206.0}+{amber:0:384.0}+{red:2:16.0}+{amber:13:298.0}+{red:2:37.0}+{red:2:35.0}+{red:1:259.0}+{red:1:159.0}+{green:3:80.0}~{green:25:130.0}~{green:4:63.0}~{green:8:131.0}|[{"lights":[{"color":"red","edits":0,"time":73.0},{"color":"amber","edits":21,"time":420.0},{"color":"amber","edits":2,"time":29.0},{"color":"amber","edits":6,"time":31.0},{"color":"amber","edits":2,"time":52.0},{"color":"amber","edits":4,"time":30.0},{"color":"amber","edits":4,"time":78.0},{"color":"amber","edits":2,"time":68.0},{"color":"amber","edits":0,"time":12.0},{"color":"amber","edits":6,"time":41.0},{"color":"amber","edits":2,"time":42.0},{"color":"red","edits":3,"time":54.0},{"color":"amber","edits":2,"time":117.0},{"color":"amber","edits":5,"time":181.0},{"color":"amber","edits":5,"time":38.0},{"color":"red","edits":2,"time":23.0},{"color":"amber","edits":7,"time":123.0},{"color":"amber","edits":0,"time":29.0},{"color":"amber","edits":12,"time":-3477.0},{"color":"amber","edits":8,"time":176.0},{"color":"amber","edits":4,"time":133.0},{"color":"amber","edits":4,"time":39.0},{"color":"amber","edits":7,"time":64.0},{"color":"amber","edits":2,"time":17.0},{"color":"amber","edits":2,"time":92.0},{"color":"amber","edits":0,"time":23.0},{"color":"amber","edits":6,"time":68.0},{"color":"amber","edits":6,"time":70.0},{"color":"amber","edits":4,"time":73.0},{"color":"amber","edits":2,"time":36.0},{"color":"red","edits":2,"time":140.0},{"color":"green","edits":6,"time":274.0}],"totalEdits":138,"totalTime":-831.0},{"lights":[{"color":"amber","edits":5,"time":206.0},{"color":"amber","edits":0,"time":384.0},{"color":"red","edits":2,"time":16.0},{"color":"amber","edits":13,"time":298.0},{"color":"red","edits":2,"time":37.0},{"color":"red","edits":2,"time":35.0},{"color":"red","edits":1,"time":259.0},{"color":"red","edits":1,"time":159.0},{"color":"green","edits":3,"time":80.0}],"totalEdits":29,"totalTime":1474.0}]|57.49879086430811
EB482808F2|Java-1.8_JUnit|Leap_Years|2|elephant|/Users/hughryan/Developer/cyberdojo/katas/EB/482808F2/elephant/|2014-02-18 15:36:50 -0800|801.0|3|1|0|2|20|26|4|NA|1.000000|1.000000|0|false|~{red:0:0}~{amber:26:749.0}~{amber:0:52.0}|[]|40.0
